"id","defor","biodiv","defor_enforce","biodiv_enforce","Agreement","Date.of.signature","Entry.into.Force","agree_dev","enviro_rta","enviro_enforce_rta","parties","ESP","NOR","CHE","ISL","LIE","SLV","CRI","HND","NIC","GTM","PYF","BLZ","HTI","LAO","KOR","IND","LKA","BGD","AUS","PNG","SYR","KIR","MHL","SLB","FJI","NZL","URY","PER","MEX","COL","VEN","ECU","CHL","CUB","ARG","ISR","USA","PAK","THA","TUR","IRN","VNM","BRN","PHL","SGP","MMR","MYS","IDN","CAN","EGY","LBY","DJI","MDG","RWA","ZMB","MUS","SWZ","FRO","MDV","BTN","NPL","PSE","AND","TUN","KGZ","KAZ","BLR","TJK","RUS","MDA","UKR","UZB","TKM","AZE","CMR","TCD","BEN","CIV","MAR","TZA","ZAF","MKD","ARM","GEO","JOR","JPN","LBN","BIH","CHN","MAC","HKG","AGO","LSO","PAN","CPV","DZA","BHR","QAT","OMN","IRQ","ALB","SRB","MNE","NIU","DOM","BRB","TWN","SMR","AFG","MNG","tropical_any","template","forest_total","forest_total_percent","land_total","max_biodiver","avg_biodiver","tropical_N","template_any","template_N","Africa_any","Africa_N","NAm_any","NAm_N","LatAm_any","LatAm_N","Eur_any","Eur_N","ESEAsia_any","ESEAsia_N","CAsia_any","CAsia_N","AusAsia_any","AusAsia_N","entry_sq","sig_sq"
153,0,0,0,0,"Pacific Island Countries Trade Agreement (PICTA)","2001",2003,"Developed-Developing",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,492773.18,0.954210100305953,516420,0.775,0.57175,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4012009,4004001
154,1,0,0,0,"EU - CARIFORUM States EPA","2008",2008,"Developed-Developing",1,0,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2091977.93,0.445977686093955,4690768.16,0.685,0.468259259259259,3,1,39,0,0,1,2,1,1,1,26,0,0,0,0,0,0,4032064,4032064
155,0,0,0,0,"EFTA - SACU","2006",2008,"Developed-Developing",0,0,9,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,421331.39,0.133508137907783,3155848,0.714,0.521833333333333,4,1,2,1,4,0,0,0,0,1,2,0,0,0,0,0,0,4032064,4024036
156,1,0,1,0,"Japan - Philippines","2006",2008,"Developed-Developing",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,470757.72,0.710395400425551,662670,0.786,0.712,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4032064,4024036
157,0,0,0,0,"EU - Cote d'Ivoire","2008",2009,"Developed-Developing",0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2042082.28,0.448213497374444,4556048.16,0.632,0.45224,1,1,29,1,1,0,0,0,0,1,26,0,0,0,0,0,0,4036081,4032064
158,0,0,0,0,"Chile - India","2006",2007,"Developed-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,697307.76,0.187613644496414,3716722,0.732,0.651,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4028049,4024036
159,0,0,0,0,"US - Oman","2006",2009,"Developed-Developed",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3149660.75,0.332543668214481,9471420,0.677,0.5175,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4036081,4024036
160,1,1,1,1,"US - Peru","2006",2009,"Developed-Developing",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3940458.03,0.377369107405535,10441920,0.843,0.76,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4036081,4024036
161,0,0,0,0,"Turkey - Georgia","2007",2008,"Developing-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162782.2,0.193991562589379,839120,0.572,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4032064,4028049
162,0,0,0,0,"China - Singapore","2008",2009,"Developed-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1890242.38,0.200548347704122,9425370,0.839,0.839,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4036081,4032064
163,0,0,0,0,"Australia - Chile","2008",2009,"Developed-Developed",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,865508.54,0.102720839912308,8425832,0.853,0.7115,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,4036081,4032064
164,0,0,0,0,"Panama - Costa Rica (Panama - Central America)","2007",2008,"Developing-Developing",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100474.15,0.801229266347687,125400,0.82,0.8065,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4032064,4028049
165,0,0,0,0,"China - New Zealand","2008",2008,"Developed-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006011.68,0.207061272645259,9688010,0.839,0.6795,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,4032064,4032064
166,0,1,0,0,"Nicaragua - Chinese Taipei","2006",2008,"Developed-Developing",1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,83890.69,0.697113927206249,120340,0.643,0.643,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4032064,4024036
167,0,0,0,0,"Panama - Chinese Taipei","2004",2004,"Developed-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,59421.34,0.79931853645413,74340,0.793,0.793,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4016016,4016016
168,0,0,0,0,"Peru - Singapore","2008",2009,"Developed-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,790809.54,0.61749673217925,1280670,0.843,0.843,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4036081,4032064
169,0,1,0,1,"Canada - Peru","2008",2009,"Developed-Developing",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5486432.42,0.535492091719462,10245590,0.843,0.571,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4036081,4032064
170,0,0,0,0,"EFTA - Canada","2008",2009,"Developed-Developed",0,0,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840269.46,0.511074652023996,9470768,0.497,0.364333333333333,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,4036081,4032064
171,1,1,0,0,"Chile - Colombia","2006",2009,"Developed-Developing",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1051421.42,0.567405970323232,1853032,0.935,0.7525,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4036081,4024036
172,0,0,0,0,"Japan - Switzerland","2009",2009,"Developed-Developed",0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289277.28,0.715990337207691,404024,0.638,0.5675,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4036081,4036081
173,1,0,0,0,"EU - Cameroon","2009",2014,"Developed-Developing",1,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2149998.96,0.456401896887018,4710758.16,0.689,0.45452,1,1,29,1,1,0,0,0,0,1,26,0,0,0,0,0,0,4056196,4036081
174,1,0,1,0,"Japan - Viet Nam","2008",2009,"Developed-Developing",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,454234.52,0.672382201432885,675560,0.682,0.66,1,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4036081,4032064
175,1,0,0,0,"ASEAN - Japan","2008",2008,"Developed-Developing",1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3576447.02,0.751750980401636,4757489,1,0.7173,9,1,2,0,0,0,0,0,0,0,0,1,10,0,0,0,0,4032064,4032064
176,0,0,0,0,"Panama - Honduras (Panama - Central America)","2007",2009,"Developing-Developing",0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,143824.4,0.772294474574451,186230,0.793,0.723,2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4036081,4028049
177,0,0,0,0,"MERCOSUR - India","2004",2009,"Developed-Developing",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7285509.72,0.469354894446023,15522390,0.877,0.695666666666667,5,0,0,0,0,0,0,1,5,0,0,0,0,1,1,0,0,4036081,4016016
178,1,0,0,0,"EU - San Marino","1991",2002,"Developed-Developed",1,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1732834.55,0.408869826955997,4238108.16,0.589,0.44475,0,1,28,0,0,0,0,0,0,1,26,0,0,0,0,0,0,4008004,3964081
179,1,0,1,0,"Peru - China","2009",2010,"Developing-Developing",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2681051.92,0.250455586798322,10704700,0.843,0.841,2,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4040100,4036081
180,0,0,0,0,"India - Afghanistan","2003",2003,"Developing-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,495231.65,0.13659980085066,3625420,0.732,0.5955,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4012009,4012009
181,0,0,0,0,"Turkey - Montenegro","2008",2010,"Developing-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129089.33,0.164848201971701,783080,0.572,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4040100,4032064
182,1,0,1,0,"El Salvador - Honduras - Chinese Taipei","2007",2008,"Developed-Developing",1,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,95674.05,0.721469346203152,132610,0.653,0.6345,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4032064,4028049
183,0,0,0,0,"ASEAN - Australia - New Zealand","2009",2010,"Developed-Developing",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4078555.1,0.330552528694708,12338599,1,0.718909090909091,10,1,10,0,0,0,0,0,0,0,0,1,9,0,0,1,2,4040100,4036081
184,0,0,0,0,"EU - Serbia","2008",2010,"Developed-Developing",0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1763098.43,0.407604925197968,4325508.16,0.589,0.44475,0,1,28,0,0,0,0,0,0,1,27,0,0,0,0,0,0,4040100,4032064
185,0,0,0,0,"India - Nepal","2009",2009,"Developing-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,546910.06,0.175486295699718,3116540,0.732,0.687,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4036081,4036081
186,0,0,0,0,"Turkey - Serbia","2009",2010,"Developing-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159353.21,0.185923543618523,857090,0.572,0.572,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4040100,4036081
187,0,0,0,0,"ASEAN - India","2009",2010,"Developed-Developing",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3794585.02,0.515136140460339,7366179,1,0.7267,10,1,10,0,0,0,0,0,0,0,0,1,9,1,1,0,0,4040100,4036081
189,0,0,0,0,"EFTA - Serbia","2009",2010,"Developed-Developing",0,0,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,174910.46,0.295138786240504,592638,0.497,0.397,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4040100,4036081
190,0,0,0,0,"Hong Kong, China - New Zealand","2010",2011,"Developed-Developed",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115769.3,0.437922908155545,264360,0.52,0.52,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4044121,4040100
191,0,0,0,0,"EFTA - Albania","2009",2010,"Developed-Developing",0,0,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,153035.7,0.287348895373072,532578,0.531,0.441666666666667,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4040100,4036081
192,0,1,0,0,"Turkey - Chile","2009",2011,"Developed-Developing",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335486.59,0.221712275354523,1513162,0.572,0.571,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4044121,4036081
